task,cell,repeat_id,outer_seed_requested,outer_split_seed,outer_split_signature,n_compounds,n_positive,n_negative
NR-ER-LBD,HT29,14,16042,16042,f84e96cb0c7c6d461706e1091472d21ebc607e5bb17c6c5d92ee8c2dd0e9e24e,902,53,849
NR-ER-LBD,HT29,15,17042,17042,6c03ac18c22eaff81317b5694970660f10a1c74b065cb01b1d1d1f9c50b8bf5a,902,53,849
NR-ER-LBD,HT29,16,18042,18042,4aad2bf243b0e0948a90892f42cb4428973f2222e806b7fa391b34248608c817,902,53,849
NR-ER-LBD,HT29,17,19042,19043,93fdd1d89c222f9986311ca643ab45f6e292a8c6b955703c06ab905fc43ab2f6,902,53,849
NR-ER-LBD,HT29,18,20042,20042,5fbcdc1d645d2a943be9e3971730447deef70dc441976347c9b9f44512244c50,902,53,849
NR-ER-LBD,HT29,19,21042,21042,632d9c8cdd1f7179e8484a98e694ff98b449c869ae7a0e26bed4ca6fd49bf18e,902,53,849
NR-PPAR-gamma,HT29,0,2042,2042,f0665c9ddc835c91e1d2f197dba00eaad1bca8dc856d51ac4377e57b5d0ad817,803,29,774
NR-PPAR-gamma,HT29,1,3042,3042,f380384342d57e3026998caf00740221587526d92eb0b0d29ead1943737a32bb,803,29,774
NR-PPAR-gamma,HT29,2,4042,4042,df08bb295c947e04bb774c25c9e7f82a55a000b643da8bdeae9994e6e7377c7a,803,29,774
NR-PPAR-gamma,HT29,3,5042,5042,eeb64270ac83da3df3928cc45f111732db5cf72f00f17539b69a628e0a9493f2,803,29,774
NR-PPAR-gamma,HT29,4,6042,6042,8d142d85163437c5f7c2a3a428c26f5654bb834fd11a81f062e08ddb193dfe3a,803,29,774
NR-PPAR-gamma,HT29,5,7042,7043,742ee28355129f8e495178fce871ae44449d40df3ee32004a7c82859daf945b8,803,29,774
NR-PPAR-gamma,HT29,6,8042,8042,b4e8118b26197cc654ed99500f34903829e354cafe6a11b5cf4c93a895679f95,803,29,774
NR-PPAR-gamma,HT29,7,9042,9042,8bb57eb2cf38c961f85407718ddf9a12930e8c040108275d7a752e59e7944a4a,803,29,774
NR-PPAR-gamma,HT29,8,10042,10044,ab37cebb159a0c6ce4da1e7e8b84fd2ca170ca4e13b71fa1a73f00587a145f5b,803,29,774
NR-PPAR-gamma,HT29,9,11042,11042,aecdc3496e67ee7a2c20e640d02fc33b281284813445ac977cd0211d07cbf23b,803,29,774
NR-PPAR-gamma,HT29,10,12042,12043,0bc390604d36602ff3c6227efed0443a42818cc261f699ceb1cd27ed7a5c0fcc,803,29,774
NR-PPAR-gamma,HT29,11,13042,13042,61f428687dec0fb5db0d40d25cc8907dd0154c4ae9b337edf0eaf9c4d352be50,803,29,774
NR-PPAR-gamma,HT29,12,14042,14043,77562af4e17d23df4b45e9372e7fe30c767e8c019fdf2a837313f377faef8b32,803,29,774
NR-PPAR-gamma,HT29,13,15042,15042,71ac91bee5da142798b57a4d08f4b80e2eff78bd903d36ffbb755e0f94c743a8,803,29,774
NR-PPAR-gamma,HT29,14,16042,16043,23f24cf90834803f6d8610d6c6de1561e862d229579facb7e87d21028ee57bf8,803,29,774
NR-PPAR-gamma,HT29,15,17042,17042,809b9b44ec6446d511865b019db56bb4b1f792bf9a517f325c686dfc1fcc8aba,803,29,774
NR-PPAR-gamma,HT29,16,18042,18043,22ea7921bc3e756157419a275baa18e0c0fc32ce7694bc3711e1babb454d886a,803,29,774
NR-PPAR-gamma,HT29,17,19042,19042,4b3cc4e22e4de328bc7608a12418cc3a79f4585525c1cf13f7cab6aa5d2cb9da,803,29,774
NR-PPAR-gamma,HT29,18,20042,20043,bec831a9025575e64a224a387280502f652819a8221c1cced6fa4fe4cbbe9c89,803,29,774
NR-PPAR-gamma,HT29,19,21042,21042,ab474659d5756214b9c3af506d34a52126a704f7d02c15b3c3d7df93132903a1,803,29,774
SR-ARE,HT29,0,2042,2042,b205d462d1201086791f21140d718bdee3364fc661d184543b09764372300398,682,129,553
SR-ARE,HT29,1,3042,3042,7b1fd5015ebc2fc91e4e7a0fbffe65fa38b94efe1eac75f3341456cd09ee2195,682,129,553
SR-ARE,HT29,2,4042,4042,6a8403ef646ed37a9ece2e7436310173259ba94576c7e6d05f8dadb1a042f369,682,129,553
SR-ARE,HT29,3,5042,5042,c7b6c4d7ff94886ac1d6236922ebc6b89ff3286bc39da46b8f63bd2d4a5d5e49,682,129,553
SR-ARE,HT29,4,6042,6042,cab6de19ef43552d7363e4e51f86bbcf6fdd2bf326d6d63bcf8977095e80862a,682,129,553
SR-ARE,HT29,5,7042,7042,47549c2672c0670160658751deb4c30e2f4cf279780eb471b12bbe8710bad4a1,682,129,553
SR-ARE,HT29,6,8042,8042,ad700afc504c78b2536f76404b9b0657f87485962c42bb32ca0d3c450d78097f,682,129,553
SR-ARE,HT29,7,9042,9042,5e33c54bdacb9dca20c7b55e2eb1adeb6c518cfef11844b6c76f695c796eb95c,682,129,553
SR-ARE,HT29,8,10042,10042,8c2888d0bf8901c1a2a82c69ffb87c8070a33eb8d1197d4fa0a52416679c2e78,682,129,553
SR-ARE,HT29,9,11042,11042,ad9b5f60cf2bd4cbfe05f0293b8b8950cc266cda806a46cfc431744fd81e8c37,682,129,553
SR-ARE,HT29,10,12042,12042,4c923ac8aa1bfc61f4c99932f761daca7489a89523452268b87cddb473da7e4d,682,129,553
SR-ARE,HT29,11,13042,13042,be24e5f51998a2bc9fc9df527d0246381c090c2785fdf7b2631b68e182c1de5f,682,129,553
SR-ARE,HT29,12,14042,14042,67cdfcae35bf1421b30fed51e3ddca3f781cee07a79a126ec08c05c97e8b3af2,682,129,553
SR-ARE,HT29,13,15042,15042,b062558a7ae7efcb58ab199d2de767516b530952812f478e51eb5a3e73f5385c,682,129,553
SR-ARE,HT29,14,16042,16042,b8c268f49e9986447df0288d1025f5eb0c182a73db65c5af4b7bbd25f9494f8f,682,129,553
SR-ARE,HT29,15,17042,17042,772a76d501cbcfd15b9a1cdd1cde23813289dcabea46657f1159b21b51c24649,682,129,553
SR-ARE,HT29,16,18042,18042,5c7ef778a604ecfae399946c7435a6658fb9c23cfa4f075eb391f84f78027d97,682,129,553
SR-ARE,HT29,17,19042,19042,4719d1c8ae259459b30ff94d08f965344e21af6cfb73e407655cc37ad3058531,682,129,553
SR-ARE,HT29,18,20042,20042,d7559573ac2845458781d8c8059393daee5a1a65d2b849219f45bf65831bb684,682,129,553
SR-ARE,HT29,19,21042,21042,cccc4fed913e04c4be63907a1e67f270823bc15a7b98f7a982f4c42fc6b6e719,682,129,553
SR-ATAD5,HT29,0,2042,2042,1ea0e33a0c7caa822fa91d7e5b43053f68023bcdebfddb2299b902a188003f16,903,50,853
SR-ATAD5,HT29,1,3042,3042,2182d80611b581a61d11583274bfd0b0c32c99b7b89fbdf2ff6d5f36140b14aa,903,50,853
SR-ATAD5,HT29,2,4042,4042,160a7722bb1a7a36262f8c8123baa6c3fa616de7e46f080906674292d951338f,903,50,853
SR-ATAD5,HT29,3,5042,5042,081bd61d744b2df869c909afec218204073bca596c309081933272ece3ff1451,903,50,853
SR-ATAD5,HT29,4,6042,6042,6d16c47c2e2c70febeb4c065451e87fdeac58d59d90a27dea88b55a1432c576d,903,50,853
SR-ATAD5,HT29,5,7042,7042,06e90311e3a24aad970c75a2383550745ab4713e2e13fa0c4a0f93f1bc51963a,903,50,853
SR-ATAD5,HT29,6,8042,8042,bfc9f97fce6497ee1eafbfc072b44151acf9aa60d79739c5e7146d02cc3ac764,903,50,853
SR-ATAD5,HT29,7,9042,9042,21b60ccaa8d98e5207bab99937581f9a0122b1d08a6ad60316a41b0c2ecb4066,903,50,853
SR-ATAD5,HT29,8,10042,10042,907bd667b8fa9ea0dfdee1c31df30d1fc7827c79439a0b87ded75c0c000f1240,903,50,853
SR-ATAD5,HT29,9,11042,11042,b1fb79947bea1566fc48e9c870f1300dd1d90629362608928d68e42b9e30c2b0,903,50,853
SR-ATAD5,HT29,10,12042,12042,316c3e41c3d2b780810baf32946fc4d6f513cc8b0b8ef14d8ad47c3cae45832d,903,50,853
SR-ATAD5,HT29,11,13042,13042,ad463a1049f54fec2b9fc0fd61596e386ca9dedacd12eff132c7ee859af33bf0,903,50,853
SR-ATAD5,HT29,12,14042,14042,f9c3f4bb78095bab6e52e39a6539b01bcb18d97c14cf0b6dea42446a360b274d,903,50,853
SR-ATAD5,HT29,13,15042,15042,67324614957a49db12568ffc4c817152d9ea3ec3967c314ca5bea18e6b87c4af,903,50,853
SR-ATAD5,HT29,14,16042,16042,99451590b75e0a7c112d7905d2514ba7d9d9cbc4bb7d9e61ddb3d186a85383b1,903,50,853
SR-ATAD5,HT29,15,17042,17042,c278ea1c7ab49172cedef9900714a4485cc651877269f09c8b32e93a053bd398,903,50,853
SR-ATAD5,HT29,16,18042,18042,bd9e6f08dc8cadbcf9d1b4c51a4cbc2c1c8ff2557640ee7ab8d5411ba2cd98ed,903,50,853
SR-ATAD5,HT29,17,19042,19042,ea756bc1ab6d7aef6334764e51ab519c8c944da3ac9f9ad8d0b13a12c76b48ee,903,50,853
SR-ATAD5,HT29,18,20042,20042,880721469e3de1c9feddc9e40a4027449385e69d80d50b1787fcd25e15a55a4c,903,50,853
SR-ATAD5,HT29,19,21042,21042,d6bb568bc8f9d9e71bbc5adf85c08a3fdc3f56a7562eaabe96b65f47c2f80d9c,903,50,853
SR-HSE,HT29,0,2042,2042,63f2cea2dcb59334e6e044c7d4c2735e85ec9fad9d98278aef7b017b8f3e3143,806,50,756
SR-HSE,HT29,1,3042,3042,b179bb80aa6b756f2ca06a13613b9e4b384543a291be9a95ff1a5adae01182be,806,50,756
SR-HSE,HT29,2,4042,4042,4008acbe1ec76cddb10c87e43af9afb1a2a6a1ca5a383efc136d9a8de05239c9,806,50,756
SR-HSE,HT29,3,5042,5042,deebcd906d8deb17f1af9739cbf0cdecb581f9f9af3b90bba476dda13fddde8c,806,50,756
SR-HSE,HT29,4,6042,6042,52e97f60c7597015b24a5937afe5ceee8e078d1c9c56dc9596f4c3538069dd5b,806,50,756
SR-HSE,HT29,5,7042,7042,20ea96127dba46dc7909ec949c081bfbf732acfe2e6a8e225c9d2f9bbf587d6b,806,50,756
SR-HSE,HT29,6,8042,8043,a09c4f387175861b016a8682c20aad7f36837913241ff79e7f0f0675350f5fec,806,50,756
SR-HSE,HT29,7,9042,9042,df096a7892ee29a55eb533ed8070a16663c6068bc268c712aa92dc4361b49d88,806,50,756
SR-HSE,HT29,8,10042,10042,4ce029123bb629273fe1ebae059a6996c96af3a871270a9212a2776d7ad5a0ba,806,50,756
SR-HSE,HT29,9,11042,11042,06d9b4dcb2eeac12c1a52dc4469a7ca5510be70f2965f2216f34831e5ab01e8a,806,50,756
SR-HSE,HT29,10,12042,12042,928ab8a11190d445de8ed3c3329b8bbc863c42fbce5683ad1dcded946cc8d43a,806,50,756
SR-HSE,HT29,11,13042,13042,e713e96721aa0418215eef302273dac89e8ec7e0eaf34ee65ad39f6e14a83c65,806,50,756
SR-HSE,HT29,12,14042,14042,26e529b293d402ef9e72bfa77fa000cceb614a028cabb4c60cea2e8ce1471958,806,50,756
SR-HSE,HT29,13,15042,15042,0ed392bca87c0ec4e0cb639cdbaf86df42056690a8af463c238e7b5fca658f9d,806,50,756
SR-HSE,HT29,14,16042,16042,bbd22809a84860a313805211825c4a5d22a2c1536fae5ba9502e6b0d2e7a38c5,806,50,756
SR-HSE,HT29,15,17042,17042,aea8583264a4df9b703b38706a24140786d747324a7c6c411c720afe2ebcd518,806,50,756
SR-HSE,HT29,16,18042,18042,4239f2279c0cc46a803acc4b74b2989c63ebf4cc2567eb03bbd51e88be30f7a3,806,50,756
SR-HSE,HT29,17,19042,19042,1538fd6f093e7b87c9d1b6d5c2a1d095fef032e07e2983394b5454dfe8ae199d,806,50,756
SR-HSE,HT29,18,20042,20042,9273dfa3de7b15d4436193e48fde3f65f6f3b7d7da02a9b48f793c1bbdeb4f20,806,50,756
SR-HSE,HT29,19,21042,21042,826eeae88dafc548398785d8d1a5468d29c8adcd193c82987b6eba70a013757b,806,50,756
SR-MMP,HT29,0,2042,2042,f58f8c43d4bdd4a30b14ef0719e774dfad2904501bd3e49419e54efaa437498a,717,121,596
SR-MMP,HT29,1,3042,3042,9f53586bfbf08ca06f84f4129874a94d4da980004cd54873fb773a05a0464a83,717,121,596
SR-MMP,HT29,2,4042,4042,b02258b2bdacfaa12a840b40f70ba767044d6e985515dfbb5426aa95b3f5078a,717,121,596
SR-MMP,HT29,3,5042,5042,40608dfb865e58194d02bfbfb9be9aedc6667da07bbd87a6e281db99386a4c5f,717,121,596
SR-MMP,HT29,4,6042,6042,d6fe780a4463b7f321168a7ff79c658b62b8a022b31b071b3e9f1502edb5560c,717,121,596
SR-MMP,HT29,5,7042,7042,50bf40475879fc057dd39b15f1a8e304f2d1c267e4a89fd8da31036b6f2fbe55,717,121,596
SR-MMP,HT29,6,8042,8042,c1b41705c559067aa9e22191becfb8796917595433d3a8f7640b037a9e4810e3,717,121,596
SR-MMP,HT29,7,9042,9042,2315eeec7f2a95df93a961a6af6aa2986e18d6c25c664eb92aa7e2e8464146dc,717,121,596
SR-MMP,HT29,8,10042,10042,7a228fa2da06db7936e49ff0c65de12bfcd09c651f843278f3ac92e6d0133dab,717,121,596
SR-MMP,HT29,9,11042,11042,c66c8b19a14ccdea159c4ae9a3df0c9b89bc5cca12861d27837bc232c9902408,717,121,596
SR-MMP,HT29,10,12042,12042,109705027e176cd684316359e9b39c13fa5625ce2ddf2449060487fecda6cbb0,717,121,596
SR-MMP,HT29,11,13042,13042,f871593228f09a1e7b16ee31cb21f05504df15829b02215bf78e86b4a8120087,717,121,596
SR-MMP,HT29,12,14042,14042,02c29cdf831f24f026b90280786b032230991cdd0d0177d7ae1f03434761a7a2,717,121,596
SR-MMP,HT29,13,15042,15042,0d9e7c72eb961165878957e7a8d00d68d7959a8b80cf54b7821a50baaff4185e,717,121,596
SR-MMP,HT29,14,16042,16042,b8d376bef582bc90e8d42aec6704caddd36bccd004b435bdd3b7377919184dbe,717,121,596
SR-MMP,HT29,15,17042,17042,381cb130869d0cbf7c84ae5b9d017f61d840ccf9f134fedb26e6be7d8fde7a38,717,121,596
SR-MMP,HT29,16,18042,18042,67f1853a91ee128a60751ac0b7f15d405fda66fcc7c4d2b5ca10189f72484a12,717,121,596
SR-MMP,HT29,17,19042,19042,ee57c9d477cf23876c896de70e67d045e1efb95e5388684533669ff1f545b7d8,717,121,596
SR-MMP,HT29,18,20042,20042,861e744cc765d2d80c648647b058e63f6ba071b322385135adfcb326f6836201,717,121,596
SR-MMP,HT29,19,21042,21042,5c377d0215ee5abfe2e24f17739db841bf5232f932c5dae7a59847d7924efcf9,717,121,596
SR-p53,HT29,0,2042,2042,605f56b879debe8529d9fdfb573cffee5539ac690eb77628462e3531b1adf837,877,85,792
SR-p53,HT29,1,3042,3042,adda317b443a89436954edb12c1076399c70300a27a4c4b8fda93773f3dbf65e,877,85,792
SR-p53,HT29,2,4042,4042,c29fc8965acff4f588f0b269c5ae88a2b34202f9c2d8da11847c6e8aecb14410,877,85,792
SR-p53,HT29,3,5042,5042,e8dc427f2ac1de28615a473ef3167efa098b976405dc73135359a80fc2a4453a,877,85,792
SR-p53,HT29,4,6042,6042,6480ea1466e3457d282e02385c2540e0717bf6f49641f70b9cb931c449d14716,877,85,792
SR-p53,HT29,5,7042,7042,428e1be323fcbb6a6b61e4267055974fcd2d650c168648ddd4b492f1a48bdf8e,877,85,792
SR-p53,HT29,6,8042,8042,796a6ce7509b6e3783a166e0d7df61bce723ea3afcbbb1fb79c5b022297bac5e,877,85,792
SR-p53,HT29,7,9042,9042,20d532fa5a5180e63a17a25efd2dd61ab1a079e3918ad74d0417ae1c5343f97b,877,85,792
SR-p53,HT29,8,10042,10042,b870b152ecd2ef81769e677fcb406a87f648a9062f8620b0a04bb92fdc09ab39,877,85,792
SR-p53,HT29,9,11042,11042,8fffd62856139b9c4dca554225a4a708035014548f33dbb260895aa49407030c,877,85,792
SR-p53,HT29,10,12042,12042,e39451430da422f893fc28d392ca02939ac744afdf7ed7a269e6fabbbe9de739,877,85,792
SR-p53,HT29,11,13042,13042,0715f291f1323c32e82d7dea353ca29910bf85b96a162d11dcaaae7717f30760,877,85,792
SR-p53,HT29,12,14042,14042,21b6f79d932dc3aacd3f97e098bdf262b1020df577fd2cea4af9e72add916a98,877,85,792
SR-p53,HT29,13,15042,15042,a5651712d18a84745d2b7b9081505dc1ac48eb827c64661b05ab475af60bf3a7,877,85,792
SR-p53,HT29,14,16042,16042,2cc151c4b2c36bd4f0618640eed69ad1493665b5ae3865d1fca045c0aeee073b,877,85,792
SR-p53,HT29,15,17042,17042,56304dedfe95c2153c6b8dad5879d4efa2386cc92e5aeea8a2b76c3e21704bc6,877,85,792
SR-p53,HT29,16,18042,18042,42b1974d347cdf68335137b1974759a576ee15aa031665d490d7d196e051163c,877,85,792
SR-p53,HT29,17,19042,19042,65460874223f3c0498e0d7b9b3637c26aa6000ca48150d83849297c0d7c8c0c4,877,85,792
SR-p53,HT29,18,20042,20042,a7552f539e3dd7a0a6453afcfd206a815ba453958f8d2a33163c75122a54b8fc,877,85,792
SR-p53,HT29,19,21042,21042,f6ba396d4c931ef56586030b274466ff1a9d2c830760399bfc8a9cae9bcc511e,877,85,792
NR-AR,MCF7,0,2042,2042,60157bed0c1acf31820f05b9c2deeb01eecffe4321fcff8b559ff9e44a1915f0,1259,82,1177
NR-AR,MCF7,1,3042,3042,54ab3dfaa24c942fc71293f7708090957f7df16c18549c7a129593651561f116,1259,82,1177
NR-AR,MCF7,2,4042,4042,ffec446099f9143da8b0b1452e4b71b774243f4e26685293fe86eb7f902e243a,1259,82,1177
NR-AR,MCF7,3,5042,5042,77c166cb8dbeb65d0ca07f343ba170cb44e4b8961b4726d39e849eae097de7e8,1259,82,1177
NR-AR,MCF7,4,6042,6042,91487b4d5c26e392605f25fcea5cf5d553252d916c5d71a303595ad5c9702bce,1259,82,1177
NR-AR,MCF7,5,7042,7042,3640d2b50f5c13c783bde32eb1662aa0251be32099520085cb381066901a4e8a,1259,82,1177
NR-AR,MCF7,6,8042,8042,eec804f97f27712e3f340f457c394a19c1b509549c86c5c2e24adb76c48b3e8d,1259,82,1177
NR-AR,MCF7,7,9042,9042,bb79e499cd4a2f5132f4d516ebaf832f8760ee2d58eb75f925aa373c5332898e,1259,82,1177
NR-AR,MCF7,8,10042,10042,a20123de983f3307cda46cf3097a05ea99905677ba5c779a3ca53662e840ac9a,1259,82,1177
NR-AR,MCF7,9,11042,11042,703b7e97b4d81c7021d7e2faba61c5f2bc5d78e1cf4846d6c27615578afd80dc,1259,82,1177
NR-AR,MCF7,10,12042,12042,efe24bba8ad45cd76131550c89d5299c6eed9583ed777a270e11628683051ce7,1259,82,1177
NR-AR,MCF7,11,13042,13042,9a76942cde6a45ea973806e22a6ebdb3c800215950b55f07362247084547a3e0,1259,82,1177
NR-AR,MCF7,12,14042,14042,379da32fa6d70eeb943e7e17fefc4a9d9dfa235e9f7b3b44dff1010e768a2144,1259,82,1177
NR-AR,MCF7,13,15042,15042,edfc0c0734f7af8b6d5ee70c4fc503184dcd18661f28c2aadb6ebba6f2b3c0fe,1259,82,1177
NR-AR,MCF7,14,16042,16042,a41f9315b133befd61f1b9e72f885e3abb9609d20138148729150a9e141240e5,1259,82,1177
NR-AR,MCF7,15,17042,17042,dc5191bfdb9d99b719558ec4277772330dcd21d0b20bfd223eb6781e90d14db9,1259,82,1177
NR-AR,MCF7,16,18042,18042,ca9ce55c07019758683f435df940e4b16c180ce5d78a2506715ec9a25fcf8d15,1259,82,1177
NR-AR,MCF7,17,19042,19042,9417b6f0e461457a4b0036bbbe6301fdf54e067ada5fe095ec90288704c172e3,1259,82,1177
NR-AR,MCF7,18,20042,20042,892dd088fc60106fec0175d4098d006590fe033e586febd5647e9b01e54fa755,1259,82,1177
NR-AR,MCF7,19,21042,21042,7b82f14fc8d08a489415d9c2ed0161851c816ef3f628cf5a0a387dfd414ef9c6,1259,82,1177
NR-AR-LBD,MCF7,0,2042,2042,b9d31be61334c6f392d40cbe06a4796f1edb6c0c1d4643fbf194ac9d1ac50dc4,1145,53,1092
NR-AR-LBD,MCF7,1,3042,3042,acfc2ef0cf4ed1fedf91b68b8b0ac3bafc6ab9a8f1c0916e46d4a11d669eb9d9,1145,53,1092
NR-AR-LBD,MCF7,2,4042,4042,cbd9842771637a9088df27f3ff08ab09c945423ce11640dd1ca809d68f2bf839,1145,53,1092
NR-AR-LBD,MCF7,3,5042,5042,907b1b33633837142d94058d245767cd16ff9bcd8a29688202804068ba8303d0,1145,53,1092
NR-AR-LBD,MCF7,4,6042,6042,494273f6b12a348ef9da326dc36f8da984c36d4099fe053425d99fe06bf993b3,1145,53,1092
NR-AR-LBD,MCF7,5,7042,7042,182f02e74cb48f49b906376b37291d95536cee50fa25655a58b6ce9977c949b4,1145,53,1092
NR-AR-LBD,MCF7,6,8042,8042,54be309614e1739a9266b07887f3712442fc354fd4b7911b8b9cf628c7c57e31,1145,53,1092
NR-AR-LBD,MCF7,7,9042,9042,94417ed3e0384a3ffb215e4f24ce403384724c42cdae9df9f1a4d50366862152,1145,53,1092
NR-AR-LBD,MCF7,8,10042,10042,93d66263acb158a28bd358df2f2996c0f8ee4a30805d08ad764d75494f6c1814,1145,53,1092
NR-AR-LBD,MCF7,9,11042,11042,e578dc9adaab5b8526cd548dd149ba49c4754e3fa4084710eb6a2c246c0b0b94,1145,53,1092
NR-AR-LBD,MCF7,10,12042,12042,637e73478f2fd600f0eab85281bffb0312338a4e396f6f0f3e6a97c89d96b878,1145,53,1092
NR-AR-LBD,MCF7,11,13042,13042,67598e63d22f30c3f66856d44e351d48ed126f3a31ecf13778ee2b2914776b94,1145,53,1092
NR-AR-LBD,MCF7,12,14042,14042,1b4003de83320c7c160316afb1407c27f686d717d21824589d9fd95b257f04dd,1145,53,1092
NR-AR-LBD,MCF7,13,15042,15042,d287ad27b0f392fee0995e523447bc96450e2b39ceaa2d55be61eac17c8f988f,1145,53,1092
NR-AR-LBD,MCF7,14,16042,16042,1e1f22d128e4432bbddb925e809de5044f090d234731ab92e3c55d25d3c2c85a,1145,53,1092
NR-AR-LBD,MCF7,15,17042,17042,fafaf31bde53e625528bd3a7c1729967edc7506925031dc59fb4b77d03b4897d,1145,53,1092
NR-AR-LBD,MCF7,16,18042,18043,f25d6035c2c67cac66060d48268d30588ebc882fec0ee90122dca62c47371d3c,1145,53,1092
NR-AR-LBD,MCF7,17,19042,19042,1ec4a39221ba57af077ba9fc5bc79349a872001a33fa14c4ed818608a82deb19,1145,53,1092
NR-AR-LBD,MCF7,18,20042,20042,cc8043f64b6876c5eacae47c79c10f1321c79de626d31f4f304dcc21d03cf604,1145,53,1092
NR-AR-LBD,MCF7,19,21042,21042,3af939b1a58a53924e77fa1666a3a9cd874256caf949ac19e85024201f5f7266,1145,53,1092
NR-AhR,MCF7,0,2042,2042,61af844de3775ba24f692e2ffae3bb316b2922679dfffcd4ac5500566887852b,1111,112,999
NR-AhR,MCF7,1,3042,3042,3e756a60de2437a2c5e924e5bb39acd4b412ac501406bca40861279835a68231,1111,112,999
NR-AhR,MCF7,2,4042,4042,0b8e537a66fe25b77be8aba33062c2fbfaa507582dd893403e678192055a2fb4,1111,112,999
NR-AhR,MCF7,3,5042,5042,55cefc589300b711583594c23d98f4c4744f99187a63ecfb4656adc86b1f9d23,1111,112,999
NR-AhR,MCF7,4,6042,6042,eb94508e6168b52ba13a9e681f2b98f4c3ab68393f587f1e97ced5f5de45ca9f,1111,112,999
NR-AhR,MCF7,5,7042,7042,84acaf432f709a65cc40efc8b75eea56aef70ca828b7401f389b1b3aeba1cac9,1111,112,999
NR-AhR,MCF7,6,8042,8042,3cc6147950dd9ba07b7d00d846763a4428ade4e88d58e318cb34f1839035884b,1111,112,999
NR-AhR,MCF7,7,9042,9042,29a16935e618ec42d568ca76eaa50f4512b0c7782dde794529e72aeb7b2bab9a,1111,112,999
NR-AhR,MCF7,8,10042,10042,73e4a1a4e35a8d4e69276ccb7e46d6aad7b228ed61eb8e3d2caf7b83a69900b1,1111,112,999
NR-AhR,MCF7,9,11042,11042,a193ee7d4519992360000bc97ca0d5e9e1427f2a44fa581ca9ad726671aac725,1111,112,999
NR-AhR,MCF7,10,12042,12042,48ad736fe85cb596e26eb488921d5eb17629a2c1a95e49dfc4dadcc665185af2,1111,112,999
NR-AhR,MCF7,11,13042,13042,25b13a61ed067995b3bef851655c9096b3b5678e756c6dc2a07983685f22898a,1111,112,999
NR-AhR,MCF7,12,14042,14042,5cb25d3027c7c900dc6f63824f9347552f540ee930e81d796750d0988c94765d,1111,112,999
NR-AhR,MCF7,13,15042,15042,41f1f71e8149e4250d1daf1cab4bc684d6c773ded69bf683eebd3fb326aa25e8,1111,112,999
NR-AhR,MCF7,14,16042,16042,50d445952a4654ac32b4e67c63e44bd6d9667aa5b8338bbcbee56e862524ddb1,1111,112,999
NR-AhR,MCF7,15,17042,17042,b09208b10c69985f9fae79847febfa96d3426c1d1ec32297054ee0120682d231,1111,112,999
NR-AhR,MCF7,16,18042,18042,2a25bab7af0a651deadd42630be58c53b5862809029644a8b80c12f0483b5956,1111,112,999
NR-AhR,MCF7,17,19042,19042,52d541a555eb84ae5f21fae1ca4b8bb2812cbf48bdd0db12ecf97f215e6e1131,1111,112,999
NR-AhR,MCF7,18,20042,20042,3f7c01b1f0a4c65aec93989614e6b1e7f30de6b89e3c4f26b30056afe18c87c5,1111,112,999
NR-AhR,MCF7,19,21042,21042,d3e45c9bcdfb4ddacef5555a71361988aba9c592f9ac0e437e93ba69c3e59b73,1111,112,999
NR-Aromatase,MCF7,0,2042,2042,13051168e6ef8f713d5858f13af0c227fb3616fa08ecbf3de30f0d08b3faad76,1021,76,945
NR-Aromatase,MCF7,1,3042,3042,f879cb07dabcab2d910c4e8c64d99c9118180e4f274d89e7db504a7826789d25,1021,76,945
NR-Aromatase,MCF7,2,4042,4042,9cf2762acb7f08db90acb1dbd66a616318305c1fdf4792927b4341acae9e0679,1021,76,945
NR-Aromatase,MCF7,3,5042,5042,9073f74684385e86fde36a1bce44df370f15ea6f3cb16ada4748970b991daca7,1021,76,945
NR-Aromatase,MCF7,4,6042,6042,f0b7a16edbb7fb554088a8d2480f6f389f1e59ccb55a8ac0c664d5b338a64b91,1021,76,945
NR-Aromatase,MCF7,5,7042,7042,63cf002c27b832242fb8dfbfd6dd127b5a74b96ef8e604f8c48758927d9e3cf8,1021,76,945
NR-Aromatase,MCF7,6,8042,8042,c86c4c4c9742ee2af6ab469a4c7eceefe6584da179d460145ba503dd5e168d8b,1021,76,945
NR-Aromatase,MCF7,7,9042,9042,a5db50e167d78cfc872969bc7db4d959b849dae28112103b53c88e6ff4a476aa,1021,76,945
NR-Aromatase,MCF7,8,10042,10042,e9d30024fea36754352ff26a5f75a2403f1c681fa129fa49c27ae5026845ae3a,1021,76,945
NR-Aromatase,MCF7,9,11042,11042,9a93fe4adacee3c10d042c0a415131b3695caa1f6c5b3b2464c620fbc3b8ffb8,1021,76,945
NR-Aromatase,MCF7,10,12042,12042,f13f93d1006c581370216241601e4ec00779c669bfbbdc08e841a9265edc7cad,1021,76,945
NR-Aromatase,MCF7,11,13042,13042,1555a8d26ba34574bcaca7edc0b54dd22d46e545762e5c7110dd32fcee34a161,1021,76,945
NR-Aromatase,MCF7,12,14042,14042,7bb46befec9eb4386f6864b107195bddbece263c9b27d1cfa75fab5dd3453c8b,1021,76,945
NR-Aromatase,MCF7,13,15042,15042,26d45093eb3fecfbfd56e994eaaedde7fd2a02d683e8febe6f9aa34626458669,1021,76,945
