NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,smiles_raw,smiles_clean,smiles_canon,inchikey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1974,CC(C)c1ccc(C=O)cc1,CC(C)c1ccc(C=O)cc1,CC(C)c1ccc(C=O)cc1,CC(C)c1ccc(C=O)cc1,WTWBUQJHJGUZCY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1977,CCc1ccc(O)cc1,CCc1ccc(O)cc1,CCc1ccc(O)cc1,CCc1ccc(O)cc1,HXDOZKJGKXYMEW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7759,CC(C)C(C)(N)C#N,CC(C)C(C)(N)C#N,CC(C)C(C)(N)C#N,CC(C)C(C)(N)C#N,CAOHBROWLMCZRP
0.0,0.0,,,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,TOX1460,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,CC1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1,OBZMXIHZRUNYOT
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX7756,OCc1cccc(Oc2ccccc2)c1,OCc1cccc(Oc2ccccc2)c1,OCc1cccc(Oc2ccccc2)c1,OCc1cccc(Oc2ccccc2)c1,KGANAERDZBAECK
,,0.0,,,,,,,,1.0,1.0,TOX3198,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,JAYAGJDXJIDEKI
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,TOX3669,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1CCc2sccc2C1,Clc1ccccc1CN1CCc2sccc2C1,PHWBOXQYWZNQIN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,TOX25859,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,AGJBLWCLQCKRJP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3190,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,ZCVMWBYGMWKGHF
,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3661,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,IQFYYKKMVGJFEH
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,TOX3660,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,WHLUQAYNVOGZST
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,TOX3667,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,C#CC1(O)CCC2C3C(C)C=C4CC(=O)CCC4C3CCC21C,AMSBRQDLADKBGS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3194,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,Nc1ccn(C2CSC(CO)O2)c(=O)n1,JTEGQNOMFQHVDC
0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,TOX3665,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,GUHPRPJDBZHYCJ
,,0.0,,,0.0,,,,,1.0,1.0,TOX3196,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,YFGQJKBUXPKSAW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX235,[Ca+2].[Cl-].[Cl-],[Ca+2].[Cl-].[Cl-],[Ca+2].[Cl-].[Cl-],[Ca+2],BHPQYMZQTOCNFJ
0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,TOX233,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,MECHNRXZTMCUDQ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7636,CCC(C)OC(C)CC,CCC(C)OC(C)CC,CCC(C)OC(C)CC,CCC(C)OC(C)CC,HHBZZTKMMLDNDN
1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX231,O=C(O)C=Cc1ccc(O)c(O)c1,O=C(O)C=Cc1ccc(O)c(O)c1,O=C(O)C=Cc1ccc(O)c(O)c1,O=C(O)C=Cc1ccc(O)c(O)c1,QAIPRVGONGVQAS
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7639,CCCOCCOCCO,CCCOCCOCCO,CCCOCCOCCO,CCCOCCOCCO,DJCYDDALXPHSHR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX238,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(N=C(N)N)cc2)cc1,XASIMHXSUQUHLV
0.0,0.0,0.0,,,,,,0.0,,1.0,,TOX239,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,GHOSNRCGJFBJIB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX9254,CC(CC(=O)O)CC(C)(C)C,CC(CC(=O)O)CC(C)(C)C,CC(CC(=O)O)CC(C)(C)C,CC(CC(=O)O)CC(C)(C)C,OILUAKBAMVLXGF
0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,TOX7585,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,AHIPJALLQVEEQF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21389,CC(=O)c1ccc2ccccc2c1,CC(=O)c1ccc2ccccc2c1,CC(=O)c1ccc2ccccc2c1,CC(=O)c1ccc2ccccc2c1,XSAYZAUNJMRRIR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21388,C=C(C)C(=O)OCCOC(=O)CC(C)=O,C=C(C)C(=O)OCCOC(=O)CC(C)=O,C=C(C)C(=O)OCCOC(=O)CC(C)=O,C=C(C)C(=O)OCCOC(=O)CC(C)=O,IBDVWXAVKPRHCU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29150,CCOC(=O)C(C)(C)C,CCOC(=O)C(C)(C)C,CCOC(=O)C(C)(C)C,CCOC(=O)C(C)(C)C,HHEIMYAXCOIQCJ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29151,O=C/C=C/c1ccco1,O=C/C=C/c1ccco1,O=C/C=C/c1ccco1,O=CC=Cc1ccco1,VZIRCHXYMBFNFD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7580,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,CCCCCCCCCCCCCCCCCl,CLWAXFZCVYJLLM
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,TOX29157,CCCCCCCCCI,CCCCCCCCCI,CCCCCCCCCI,CCCCCCCCCI,OGSJMFCWOUHXHN
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29158,CCCCCCCCCCCCI,CCCCCCCCCCCCI,CCCCCCCCCCCCI,CCCCCCCCCCCCI,GCDPERPXPREHJF
0.0,,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX29159,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,NVLSIZITFJRWPY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX9251,COC(=O)/C=C\C(=O)O,COC(=O)/C=C\C(=O)O,COC(=O)/C=C\C(=O)O,COC(=O)C=CC(=O)O,NKHAVTQWNUWKEO
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX15272,CC(C)c1ccc2cc(C(C)C)ccc2c1,CC(C)c1ccc2cc(C(C)C)ccc2c1,CC(C)c1ccc2cc(C(C)C)ccc2c1,CC(C)c1ccc2cc(C(C)C)ccc2c1,GWLLTEXUIOFAFE
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18696,CCOC(=O)c1ccccc1,CCOC(=O)c1ccccc1,CCOC(=O)c1ccccc1,CCOC(=O)c1ccccc1,MTZQAGJQAFMTAQ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5453,CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,MLFHJEHSLIIPHL
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5454,CC(C)CCOC(=O)C=Cc1ccccc1,CC(C)CCOC(=O)C=Cc1ccccc1,CC(C)CCOC(=O)C=Cc1ccccc1,CC(C)CCOC(=O)C=Cc1ccccc1,JFHCDEYLWGVZMX
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5903,O=c1[nH]ncc2ccccc12,O=c1[nH]ncc2ccccc12,O=c1[nH]ncc2ccccc12,O=c1[nH]ncc2ccccc12,IJAPPYDYQCXOEF
0.0,,0.0,,,,,,,,,,TOX6902,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCCCCCCCC[N+](C)(C)C,PDSVZUAJOIQXRK
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6905,CCOCCOCCOC(C)=O,CCOCCOCCOC(C)=O,CCOCCOCCOC(C)=O,CCOCCOCCOC(C)=O,FPZWZCWUIYYYBU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6904,CCCCOCCOC(C)=O,CCCCOCCOC(C)=O,CCCCOCCOC(C)=O,CCCCOCCOC(C)=O,NQBXSWAWVZHKBZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6906,CCCCCCCCCCCCN(C)C,CCCCCCCCCCCCN(C)C,CCCCCCCCCCCCN(C)C,CCCCCCCCCCCCN(C)C,YWFWDNVOPHGWMX
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6908,CCCCCCOCCO,CCCCCCOCCO,CCCCCCOCCO,CCCCCCOCCO,UPGSWASWQBLSKZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9170,CC(=O)C=C(C)C,CC(=O)C=C(C)C,CC(=O)C=C(C)C,CC(=O)C=C(C)C,SHOJXDKTYKFBRD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX26814,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,CN1c2c([nH]c(N)nc2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,ZNOVTXRBGFNYRX
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26815,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,DJWYOLJPSHDSAL
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26816,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,CITHEXJVPOWHKC
0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26817,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,Clc1cccc(C(c2ccc3[nH]cnc3c2)n2ccnc2)c1,UGFHIPBXIWJXNA
0.0,0.0,1.0,,,0.0,,1.0,0.0,0.0,0.0,1.0,TOX26810,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,Cc1ccc2[nH]c(N)nc(=O)c2c1Sc1ccncc1,XHWRWCSCBDLOLM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,TOX26812,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F,DDVNRFNDOPPVQJ
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,TOX26813,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,MOOFYEJFXBSZGE
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX26818,CCCCC(O)c1ccccc1,CCCCC(O)c1ccccc1,CCCCC(O)c1ccccc1,CCCCC(O)c1ccccc1,OVGORFFCBUIFIA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26819,CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O,CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O,CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O,CCN(CC)CCOCC1OC(O)C(OCCN(CC)CC)C(O)C1O,QLAJPGCDKRPRKU
0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX22121,CC#Cc1cc(C)nc(Nc2ccccc2)n1,CC#Cc1cc(C)nc(Nc2ccccc2)n1,CC#Cc1cc(C)nc(Nc2ccccc2)n1,CC#Cc1cc(C)nc(Nc2ccccc2)n1,CIFWZNRJIBNXRE
0.0,,,,,1.0,1.0,1.0,,1.0,,1.0,TOX22129,Cl[Hg]c1ccccc1,Cl[Hg]c1ccccc1,Cl[Hg]c1ccccc1,Cl[Hg]c1ccccc1,AWGTVRDHKJQFAX
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25850,C[N+](C)(C)CC(O)CC(=O)[O-],C[N+](C)(C)CC(O)CC(=O)[O-],C[N+](C)(C)CC(O)CC(=O)[O-],C[N+](C)(C)CC(O)CC(=O)[O-],PHIQHXFUZVPYII
0.0,,,,,1.0,,,,,,,TOX20413,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,REJLGAUYTKNVJM
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1062,O=NN1CCCC1,O=NN1CCCC1,O=NN1CCCC1,O=NN1CCCC1,WNYADZVDBIBLJJ
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28853,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,IDBPHNDTYPBSNI
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1792,O=Cc1ccccc1O,O=Cc1ccccc1O,O=Cc1ccccc1O,O=Cc1ccccc1O,SMQUZDBALVYZAC
0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,TOX28856,CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C,CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C,CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,MLQRZXNZHAOCHQ
0.0,0.0,,0.0,,0.0,,1.0,0.0,0.0,,0.0,TOX28854,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,GGCSSNBKKAUURC
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX28855,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,KXUBAVLIJFTASZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25855,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,CC(=O)NC1C(O)OC(CO)C(O)C1O,OVRNDRQMDRJTHS
